"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","PEACHES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","PEACHES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","PEACHES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","PEACHES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","PEACHES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","PEACHES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","PEACHES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","PEACHES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","PEACHES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>VALUE</b>","PEACHES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>CV (%)</b>"
"SURVEY","2003","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (DECENOL = 78038)","","","0.002","","0.002","","1","","",""
"SURVEY","2003","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (DECENYL ACETATE = 117703)","","","0.01","","0.01","","1","","",""
"SURVEY","2003","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (E-8-DODECENYL ACETAT = 128907)","100","","0.002","","0.004","","1.6","","16",""
"SURVEY","2003","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (ETHEPHON = 99801)","","","0.05","","0.05","","1","","",""
"SURVEY","2003","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","325,400","","","","","","","","9",""
"SURVEY","2003","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (Z-8-DODECANOL = 128908)","","","","","","","1.6","","16",""
"SURVEY","2003","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (Z-8-DODECEN ACETATE = 128906)","1,300","","0.04","","0.06","","1.6","","16",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)","136,700","","10.09","","12.01","","1.1","","15",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","85,800","","3.61","","5.51","","1.5","","20",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)","39,700","","4.62","","4.78","","1","","11",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","28,600","","9.83","","11.73","","1.1","","3",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","4,300","","0.23","","0.26","","1.1","","21",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","300","","0.08","","0.09","","1","","4",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","10,800","","0.65","","0.77","","1.1","","18",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","400","","0.11","","0.13","","1.1","","4",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","3,600","","0.11","","0.15","","1.3","","30",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","965,700","","13.89","","31.49","","2.2","","39",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TEBUCONAZOLE = 128997)","1,900","","0.15","","0.18","","1.2","","13",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","1,403,800","","","","","","","","75",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)","107,400","","5.44","","6.35","","1.1","","22",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D = 30001)","3,500","","0.93","","1.04","","1.1","","4",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","35,600","","0.69","","1.22","","1.7","","37",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (LACTOFEN = 128888)","3,000","","0.16","","0.29","","1.8","","13",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","4,600","","1.24","","1.35","","1","","4",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","5,100","","1.07","","1.23","","1.1","","5",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","7,500","","0.43","","0.5","","1.1","","19",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","5,000","","0.55","","0.68","","1.2","","9",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","2,000","","2","","2.12","","1","","1",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","8,400","","0.71","","0.84","","1.1","","13",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","78,300","","","","","","","","53",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)","2,400","","0.37","","0.4","","1","","8",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.2","","7",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","8,200","","3.41","","3.78","","1.1","","3",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","29,300","","1.95","","2.27","","1.1","","16",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CLOFENTEZINE = 125501)","400","","0.12","","0.14","","1.1","","4",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","23,900","","1.82","","2.11","","1.1","","14",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DICOFOL = 10501)","2,100","","1.06","","1.09","","1","","2",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","2,200","","0.04","","0.07","","1.6","","38",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)","6,400","","0.61","","0.66","","1","","12",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)","500","","0.14","","0.14","","1","","4",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","1,400","","0.27","","0.41","","1.5","","4",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)","1,436,700","","31.19","","36.96","","1.1","","50",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","42,300","","2.5","","3.06","","1.2","","18",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PROPARGITE = 97601)","800","","1.24","","1.41","","1.1","","",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","400","","0.09","","0.1","","1","","4",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","1,562,100","","","","","","","","80",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (E-8-DODECENYL ACETAT = 128907)","","","0.002","","0.004","","1.6","","16",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","109,100","","","","","","","","11",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (Z-8-DODECANOL = 128908)","","","","","","","1.6","","16",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (Z-8-DODECEN ACETATE = 128906)","800","","0.04","","0.06","","1.6","","16",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","22,400","","2.85","","3.99","","1.4","","42",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","37,100","","2.11","","3.44","","1.6","","80",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","100","","0.09","","0.28","","2.9","","4",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","2,200","","0.11","","0.19","","1.6","","86",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","462,800","","8.3","","37.95","","4.5","","90",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","528,100","","","","","","","","99",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","2,600","","1.2","","1.46","","1.2","","13",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","2,300","","0.69","","0.89","","1.2","","19",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","2,000","","0.49","","0.68","","1.3","","22",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","9,500","","","","","","","","24",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","12,600","","1.13","","1.22","","1","","77",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","1,500","","0.46","","0.46","","1","","24",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","900","","0.58","","1.66","","2.8","","4",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","","","1.15","","4.26","","3.7","","",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)","109,300","","14.02","","16.17","","1.1","","50",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","74,900","","1.34","","6.13","","4.5","","90",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","199,700","","","","","","","","100",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)","500","","1.43","","1.53","","1","","6",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","10,600","","1.96","","5.42","","2.7","","39",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","1,100","","1.79","","2.05","","1.1","","11",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXYCHLORIDE = 8001)","600","","2.78","","2.78","","1","","5",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","400","","1.19","","1.62","","1.3","","5",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DODINE = 44301)","1,100","","0.33","","1.02","","3.1","","22",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","1,000","","0.09","","0.28","","3","","72",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FERBAM = 34801)","200","","1.92","","1.92","","1","","3",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","200","","0.64","","0.79","","1.2","","4",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","100","","0.09","","0.14","","1.5","","20",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (OXYTETRACYCLINE = 6304)","300","","0.14","","0.27","","1.9","","21",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","300","","0.1","","0.2","","1.9","","28",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","79,900","","4.91","","23.15","","4.7","","69",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TEBUCONAZOLE = 128997)","500","","0.16","","0.39","","2.4","","28",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)","200","","0.7","","1.18","","1.6","","4",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","103,200","","","","","","","","94",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)","900","","3.67","","3.67","","1","","5",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D = 30001)","100","","0.48","","0.48","","1","","3",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","1,200","","1.26","","1.37","","1","","18",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","900","","0.78","","0.84","","1","","20",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","800","","0.54","","0.64","","1.1","","26",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","300","","1.01","","1.25","","1.2","","5",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","900","","1.12","","1.13","","1","","17",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","5,800","","","","","","","","44",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","3,400","","0.66","","1.75","","2.6","","39",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","3,800","","1.88","","2.93","","1.5","","26",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","1,000","","1.56","","1.65","","1","","12",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","2,400","","1.28","","2.47","","1.9","","19",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","300","","0.04","","0.1","","2.6","","55",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","","","0.09","","0.09","","1","","3",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","","","0.03","","0.07","","1.9","","15",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","400","","0.5","","0.56","","1.1","","15",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","500","","0.13","","0.34","","2.5","","31",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)","800","","7.77","","7.77","","1","","2",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","5,200","","1.44","","3.44","","2.3","","30",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","17,900","","","","","","","","90",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (E-8-DODECENYL ACETAT = 128907)","","","0.04","","0.05","","1.2","","13",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","500","","","","","","","","6",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEACHES","CHEMICAL, OTHER","CHEMICAL, OTHER: (Z-8-DODECANOL = 128908)","","","0.006","","0.007","","1.2","","13",""
