"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>VALUE</b>","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>CV (%)</b>"
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","2,700","","5","","7.22","","1.4","","1",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","4,800","","1.17","","1.93","","1.6","","6",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","20,900","","2.32","","2.79","","1.2","","17",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","6,400","","0.64","","1.12","","1.7","","13",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","500","","0.28","","0.32","","1.1","","4",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","3,700","","0.99","","1.04","","1","","8",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","600","","0.27","","0.31","","1.2","","4",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","42,500","","","","","","","","37",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","1,000","","0.02","","0.05","","2.7","","48",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","1,200","","0.46","","0.52","","1.1","","5",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","3.2","","31",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","14,400","","1.47","","2.8","","1.9","","12",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBOFURAN = 90601)","2,000","","1.92","","1.92","","1","","2",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","7,100","","0.96","","1.29","","1.3","","12",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","6,100","","0.66","","1.42","","2.1","","10",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DICOFOL = 10501)","5,900","","1.08","","1.52","","1.4","","9",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","5,400","","0.84","","1.15","","1.4","","11",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)","15,600","","0.8","","1.99","","2.5","","18",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","800","","0.23","","0.28","","1.2","","6",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","82,900","","1.8","","8.43","","4.7","","22",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","24,300","","0.71","","2.11","","3","","26",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","14,100","","0.9","","2.13","","2.4","","15",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXYDEMETON-METHYL = 58702)","800","","0.42","","0.58","","1.4","","3",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)","16,000","","5.38","","9.39","","1.7","","4",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PROPARGITE = 97601)","4,000","","0.77","","1.15","","1.5","","8",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","207,900","","","","","","","","85",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)","2,135,900","","94.6","","94.6","","1","","51",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)","4,400","","1.02","","1.41","","1.4","","7",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METHYL BROMIDE = 53201)","6,288,100","","207.45","","207.45","","1","","68",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","STRAWBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","8,466,900","","","","","","","","72",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","7,100","","0.45","","1.05","","2.3","","27",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","244,000","","1.95","","12.63","","6.5","","77",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","31,500","","0.92","","2.5","","2.7","","50",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","4,600","","0.11","","0.29","","2.7","","63",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","214,300","","3.05","","12.12","","4.3","","65",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)","104,800","","2.23","","8.61","","3.9","","48",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","645,400","","","","","","","","88",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (VINCLOZOLIN = 113201)","21,400","","0.91","","2.19","","2.4","","39",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3,100","","1.59","","2.01","","1.3","","6",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","3,100","","","","","","","","6",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","800","","0.02","","0.05","","2.7","","67",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","2.5","","42",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","12,000","","1.58","","2.98","","1.9","","16",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","5,400","","1","","1.4","","1.4","","15",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DICOFOL = 10501)","5,600","","1.13","","1.65","","1.5","","13",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)","7,300","","0.95","","1.55","","1.6","","19",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","800","","0.23","","0.28","","1.2","","11",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","81,400","","1.83","","9.28","","5.1","","35",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","12,100","","0.85","","1.58","","1.9","","30",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","11,300","","0.9","","2.09","","2.3","","21",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)","16,000","","5.39","","9.41","","1.7","","7",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PROPARGITE = 97601)","3,300","","0.94","","1.11","","1.2","","12",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","164,400","","","","","","","","90",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)","2,102,500","","95.6","","95.6","","1","","87",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)","3,500","","1.19","","1.64","","1.4","","8",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METHYL BROMIDE = 53201)","4,858,500","","210.66","","210.66","","1","","92",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","6,978,600","","","","","","","","97",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","6,600","","0.58","","2.68","","4.7","","41",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","180,800","","1.79","","30.34","","17","","99",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","3,800","","0.65","","1.93","","3","","33",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","103,800","","3.53","","29.64","","8.4","","58",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)","7,700","","0.64","","4.07","","6.4","","32",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)","19,200","","0.92","","6.23","","6.8","","51",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","327,500","","","","","","","","100",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","4,600","","1.17","","1.96","","1.7","","39",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1,300","","1.13","","1.79","","1.6","","12",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","6,000","","0.65","","1.21","","1.9","","82",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","13,100","","","","","","","","92",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","200","","0.01","","0.04","","3.1","","68",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","5.2","","57",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","3,100","","0.64","","2.15","","3.4","","24",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)","7,100","","0.69","","3.29","","4.8","","36",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","12,300","","0.61","","3.14","","5.2","","65",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","2,500","","0.9","","2.83","","3.1","","15",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","27,900","","","","","","","","99",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METHYL BROMIDE = 53201)","1,231,300","","207.38","","207.38","","1","","99",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","1,234,800","","","","","","","","99",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","","","0.22","","0.26","","1.2","","6",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","2,300","","1.3","","3.34","","2.6","","31",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","100","","0.8","","1.64","","2","","4",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","3,200","","","","","","","","55",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (VINCLOZOLIN = 113201)","800","","0.81","","1.18","","1.5","","33",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D = 30001)","400","","0.9","","0.91","","1","","21",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3,900","","2.96","","3.16","","1.1","","56",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","100","","0.23","","0.3","","1.3","","13",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","200","","0.25","","0.31","","1.3","","33",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","5,400","","","","","","","","86",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","100","","0.39","","0.42","","1.1","","8",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","500","","0.61","","0.96","","1.6","","22",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","500","","0.74","","0.84","","1.1","","29",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","500","","1.08","","1.55","","1.4","","15",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","1,800","","","","","","","","67",""
"SURVEY","1996","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","4,100","","","","","","","","1",""
"SURVEY","1996","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","400","","0.28","","0.66","","2.4","","26",""
"SURVEY","1996","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","5,700","","1.72","","4.92","","2.9","","49",""
"SURVEY","1996","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","6,600","","","","","","","","57",""
"SURVEY","1996","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1,100","","2.83","","3.07","","1.1","","15",""
"SURVEY","1996","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","100","","0.22","","0.24","","1.1","","18",""
"SURVEY","1996","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","2,800","","","","","","","","36",""
"SURVEY","1996","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","1,200","","1.1","","1.97","","1.8","","26",""
"SURVEY","1996","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DICOFOL = 10501)","200","","0.82","","0.91","","1.1","","9",""
"SURVEY","1996","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","200","","0.79","","0.92","","1.2","","11",""
