"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","BLUEBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>VALUE</b>","BLUEBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>CV (%)</b>"
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","7,800","","2.32","","2.69","","1.1","","8",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","1,200","","0.31","","0.44","","1.4","","8",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","","","0.25","","0.25","","1","","",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","9,500","","1.12","","1.2","","1","","23",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","5,300","","0.48","","0.52","","1","","30",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","55,500","","","","","","","","80",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","13,900","","0.55","","0.91","","1.6","","44",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.3","","9",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","21,000","","1.53","","3.07","","2","","20",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","8,100","","0.96","","2.07","","2.1","","12",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","100","","0.67","","0.67","","1","","",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","300","","0.04","","0.08","","1.8","","10",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","300","","0.05","","0.09","","2","","9",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","41,700","","1.18","","2.83","","2.4","","43",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","11,100","","0.65","","1.01","","1.5","","32",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)","3,600","","7.95","","8.79","","1.1","","1",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","27,700","","0.85","","1.64","","1.9","","49",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","128,100","","","","","","","","86",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)","200","","0.06","","0.1","","1.6","","5",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","800","","","","","","","","6",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","3,300","","0.49","","1.15","","2.3","","65",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","13,500","","2.24","","5.76","","2.5","","53",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","100","","0.09","","0.13","","1.3","","13",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","17,800","","","","","","","","73",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFORINE = 107901)","900","","0.25","","0.51","","2","","39",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","300","","0.95","","0.95","","1","","8",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)","","","0.02","","0.03","","1.4","","13",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","2,000","","0.57","","0.93","","1.6","","50",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","2,000","","1.91","","3.28","","1.7","","14",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","2,600","","1.33","","1.73","","1.3","","34",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","7,000","","","","","","","","76",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","2,000","","1.19","","2.16","","1.8","","21",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","3,200","","","","","","","","30",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","5,600","","0.47","","0.65","","1.3","","52",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","56,700","","2.14","","5.1","","2.3","","67",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","9,900","","2.46","","2.79","","1.1","","21",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","300","","0.1","","0.13","","1.3","","14",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","108,900","","","","","","","","91",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFORINE = 107901)","3,000","","0.3","","0.38","","1.2","","47",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)","23,600","","2.31","","4.51","","1.9","","32",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","5,900","","0.79","","0.81","","1","","44",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","2,200","","0.36","","0.44","","1.2","","30",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","100","","0.12","","0.16","","1.3","","4",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","4,800","","0.91","","0.91","","1","","32",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","1,900","","0.29","","0.3","","1","","38",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","16,000","","","","","","","","78",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","11,100","","0.57","","0.9","","1.5","","74",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.4","","11",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","9,000","","1.43","","2.26","","1.6","","24",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","32,100","","1.53","","3.32","","2.1","","58",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","4,700","","0.51","","0.67","","1.3","","43",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","18,600","","0.88","","1.67","","1.9","","67",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","75,900","","","","","","","","99",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","1,800","","0.48","","0.85","","1.7","","28",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","2,300","","10.12","","10.12","","1","","3",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","60,800","","2.22","","9.9","","4.4","","82",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","69,500","","","","","","","","88",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFORINE = 107901)","500","","0.27","","0.45","","1.6","","14",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)","3,300","","2.49","","2.61","","1","","17",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","2,700","","0.93","","0.93","","1","","39",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","1,200","","1.7","","2.03","","1.2","","8",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1,500","","3.26","","3.26","","1","","6",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","7,300","","1.49","","1.59","","1","","61",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","4,700","","2.56","","2.56","","1","","25",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","3,200","","0.72","","0.85","","1.1","","51",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","21,900","","","","","","","","86",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","2,500","","0.5","","1.04","","2","","32",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.3","","8",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","11,500","","1.66","","4.56","","2.7","","34",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","7,200","","0.99","","2.62","","2.6","","37",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","300","","0.05","","0.09","","2","","42",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","2,300","","0.94","","1.92","","2","","16",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","7,800","","0.84","","1.74","","2","","59",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","39,800","","","","","","","","94",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","3,000","","0.44","","1.38","","3.1","","68",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","2,300","","1.18","","2.37","","2","","30",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","300","","0.09","","0.21","","2.3","","45",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","6,600","","","","","","","","95",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFORINE = 107901)","1,000","","0.27","","0.58","","2.1","","53",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","900","","0.79","","1.75","","2.2","","16",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","600","","0.48","","0.72","","1.5","","24",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","4,300","","","","","","","","78",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","300","","0.36","","0.71","","1.9","","12",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","200","","0.04","","0.1","","2.2","","57",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","4,700","","0.48","","1.77","","3.6","","84",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","6,500","","","","","","","","96",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","300","","0.48","","0.69","","1.4","","16",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","3,800","","8.21","","8.4","","1","","17",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","5,900","","1.82","","3.77","","2","","61",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","1,700","","1.77","","2.78","","1.5","","24",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","100","","0.09","","0.15","","1.7","","32",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","1,800","","0.66","","1.01","","1.5","","68",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","300","","0.7","","0.7","","1","","17",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","22,300","","","","","","","","88",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFORINE = 107901)","200","","0.24","","0.38","","1.5","","19",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)","2,400","","2.23","","3.56","","1.6","","26",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","1,000","","1.22","","1.48","","1.2","","25",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","600","","0.58","","1.01","","1.7","","23",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","2,300","","1.87","","2.16","","1.1","","40",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","500","","2.64","","2.89","","1.1","","7",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","300","","0.25","","0.36","","1.4","","34",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","900","","1.35","","1.4","","1","","26",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","6,300","","","","","","","","79",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1","","16",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","600","","0.8","","0.8","","1","","28",""
