"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","APPLES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","APPLES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","APPLES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","APPLES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","APPLES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","APPLES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","APPLES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","APPLES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","APPLES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>VALUE</b>","APPLES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>CV (%)</b>"
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)","1,800","","0.25","","0.4","","1.6","","8",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)","17,000","","2.23","","2.82","","1.2","","11",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D = 30001)","2,300","","0.85","","1","","1.1","","4",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)","4,800","","0.96","","1.26","","1.3","","7",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","17,600","","1.26","","1.31","","1","","25",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","17,500","","0.85","","0.96","","1.1","","33",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","6,200","","1.59","","1.59","","1","","7",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","5,200","","0.56","","0.62","","1.1","","15",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","20,800","","1.15","","1.18","","1","","32",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFOSATE = 128501)","21,300","","1.67","","1.67","","1","","23",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","99,500","","","","","","","","66",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","70,600","","0.5","","1.67","","3.3","","77",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.3","","30",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","43,000","","1.04","","1.23","","1.1","","63",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","6,500","","0.68","","0.9","","1.3","","13",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CLOFENTEZINE = 125501)","400","","0.11","","0.13","","1.2","","6",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","3,700","","0.88","","1.04","","1.1","","6",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","22,500","","1.1","","1.35","","1.2","","30",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","400","","0.05","","0.06","","1.3","","12",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","8,600","","0.19","","0.37","","1.9","","42",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","1,500","","0.05","","0.07","","1.4","","39",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","6,600","","0.61","","0.91","","1.4","","13",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)","443,600","","13.01","","20.47","","1.5","","39",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","64,500","","1.17","","2.33","","1.9","","50",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)","2,900","","0.14","","0.17","","1.1","","31",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","3,400","","0.08","","0.12","","1.6","","50",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEBUFENOZIDE = 129026)","1,600","","0.21","","0.22","","1","","13",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","681,500","","","","","","","","98",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, OTHER","CHEMICAL, OTHER: (BENZYLADENINE = 116901)","100","","0.05","","0.05","","1","","4",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, OTHER","CHEMICAL, OTHER: (BUTENOIC ACID HYDRO. = 129104)","100","","0.06","","0.06","","1","","1",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, OTHER","CHEMICAL, OTHER: (ETHEPHON = 99801)","200","","0.14","","0.14","","1","","3",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLINS A4A7 = 116902)","","","0.009","","0.009","","1","","4",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, OTHER","CHEMICAL, OTHER: (NAA = 56002)","400","","0.02","","0.02","","1.1","","44",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, OTHER","CHEMICAL, OTHER: (PROHEXADIONE CALCIUM = 112600)","400","","0.18","","0.32","","1.7","","2",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","1,800","","","","","","","","54",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","CHEMICAL, OTHER","CHEMICAL, OTHER: (ZINC PHOSPHIDE = 88601)","500","","0.15","","0.18","","1.2","","5",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","800","","0.26","","0.55","","2.1","","18",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","47,200","","2.2","","9.96","","4.5","","59",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXYCHLO. SUL. = 23503)","4,200","","3","","3","","1","","17",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","3,400","","1.64","","1.64","","1","","26",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DODINE = 44301)","300","","0.82","","1.97","","2.4","","2",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENARIMOL = 206600)","300","","0.06","","0.15","","2.5","","27",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (KRESOXIM-METHYL = 129111)","1,700","","0.14","","0.48","","3.3","","45",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","42,800","","2.95","","11.7","","3.9","","46",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METIRAM = 14601)","42,800","","2.76","","12.08","","4.3","","44",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","1,100","","0.11","","0.27","","2.4","","48",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (STREPTOMYCIN = 6306)","1,400","","0.29","","0.49","","1.6","","36",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","31,400","","5.95","","19.49","","3.2","","20",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)","11,300","","0.45","","2.4","","5.3","","59",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","225,500","","","","","","","","89",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)","200","","0.06","","0.14","","2.2","","17",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)","35,300","","3.06","","11.17","","3.6","","39",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","700","","1.14","","2.04","","1.7","","4",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","1,300","","2.05","","3.73","","1.8","","4",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","5,400","","","","","","","","8",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","7,700","","0.81","","1.71","","2.1","","56",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","600","","0.77","","0.88","","1.1","","8",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","1,600","","0.73","","1.03","","1.4","","20",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","800","","0.79","","2.49","","3.1","","4",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","400","","0.03","","0.08","","2.6","","62",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","700","","0.22","","0.75","","3.3","","11",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","200","","0.06","","0.07","","1.3","","31",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (INDOXACARB = 67710)","300","","0.08","","0.17","","2.1","","24",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)","211,900","","30.43","","32.89","","1","","81",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","11,700","","1.46","","4.46","","3","","33",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)","100","","0.17","","0.17","","1","","6",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEBUFENOZIDE = 129026)","500","","0.24","","0.4","","1.6","","17",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","237,200","","","","","","","","89",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, OTHER","CHEMICAL, OTHER: (BUTENOIC ACID HYDRO. = 129104)","","","0.08","","0.1","","1.2","","2",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, OTHER","CHEMICAL, OTHER: (NAA = 56002)","","","0.01","","0.01","","1","","2",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","APPLES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","","","","","","","","","5",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)","700","","3.93","","3.93","","1","","2",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","17,000","","21.11","","23.84","","1.1","","8",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","2,500","","1.28","","1.44","","1.1","","20",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","5,900","","3.83","","4.03","","1","","17",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXYCHLO. SUL. = 23503)","1,600","","4.95","","6.05","","1.2","","3",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","300","","1.62","","1.62","","1","","2",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DODINE = 44301)","1,500","","1.2","","1.95","","1.6","","9",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENARIMOL = 206600)","100","","0.06","","0.09","","1.5","","11",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (KRESOXIM-METHYL = 129111)","200","","0.12","","0.24","","2","","9",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","9,800","","3.15","","4.58","","1.4","","25",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METIRAM = 14601)","2,300","","2.2","","4.91","","2.2","","5",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","800","","0.12","","0.23","","1.9","","43",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (OXYTETRACYCLINE = 6304)","","","0.16","","0.16","","1","","3",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (STREPTOMYCIN = 6306)","200","","0.18","","0.33","","1.8","","8",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","14,700","","6.63","","8.48","","1.2","","20",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)","3,300","","3.7","","4.19","","1.1","","9",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","67,500","","","","","","","","86",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIADIMEFON = 109901)","500","","0.19","","0.27","","1.3","","20",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)","","","0.06","","0.08","","1.4","","4",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)","500","","0.31","","0.33","","1","","16",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)","3,200","","4.2","","11.35","","2.7","","3",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D = 30001)","200","","0.34","","0.39","","1.1","","7",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","700","","1.11","","1.11","","1","","7",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","5,600","","0.84","","1.62","","1.9","","40",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","800","","0.5","","0.58","","1.1","","15",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","1,700","","1","","1.06","","1","","18",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","9,800","","","","","","","","54",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","","","0.01","","0.01","","1","","9",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","6,700","","0.87","","1.95","","2.2","","39",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.5","","5",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","4,800","","0.82","","1.28","","1.5","","43",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","9,600","","1.87","","1.9","","1","","58",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","1,300","","0.63","","0.69","","1.1","","21",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","900","","0.65","","0.72","","1.1","","14",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","","","0.02","","0.03","","1","","21",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","200","","0.06","","0.07","","1.2","","28",""
