"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","CAULIFLOWER - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)","200","","0.36","","0.42","","1.2","","1",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","","","0.02","","0.02","","1.3","","1",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIODICARB = 114501)","1,600","","0.78","","0.78","","1","","4",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","134,200","","","","","","","","99",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)","500","","0.81","","1.08","","1.3","","1",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","87,100","","","","","","","","2",""
"SURVEY","1994","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","3,400","","2","","2","","1","","30",""
"SURVEY","1994","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","5,600","","","","","","","","57",""
"SURVEY","1994","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","7,600","","4.5","","4.5","","1","","30",""
"SURVEY","1994","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","9,700","","","","","","","","76",""
"SURVEY","1994","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.5","","75",""
"SURVEY","1994","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","3,100","","0.76","","1.02","","1.3","","53",""
"SURVEY","1994","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","1,800","","0.76","","1.21","","1.6","","26",""
"SURVEY","1994","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","400","","0.04","","0.09","","2.1","","76",""
"SURVEY","1994","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","400","","0.12","","0.23","","1.9","","32",""
"SURVEY","1994","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIODICARB = 114501)","1,600","","0.78","","0.78","","1","","36",""
"SURVEY","1994","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","12,700","","","","","","","","100",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","12,000","","1.01","","1.07","","1.1","","27",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","6,300","","0.37","","0.64","","1.7","","24",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","2,100","","0.24","","0.28","","1.1","","18",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","36,200","","","","","","","","52",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","38,100","","2.58","","3.07","","1.2","","30",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","2,200","","0.12","","0.13","","1.1","","40",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","42,200","","","","","","","","60",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","11,100","","0.88","","0.95","","1.1","","28",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","2.7","","9",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","21,300","","0.96","","1.33","","1.4","","38",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","1,700","","0.48","","0.51","","1","","8",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","14,100","","0.45","","0.74","","1.7","","46",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)","6,400","","0.96","","1.25","","1.3","","12",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","1,600","","0.04","","0.05","","1.3","","75",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENAMIPHOS = 100601)","8,700","","1.6","","1.74","","1.1","","12",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","900","","0.67","","0.67","","1","","3",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","5,000","","0.6","","0.9","","1.5","","13",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MEVINPHOS = 15801)","3,400","","0.81","","0.81","","1","","10",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","4,200","","1.33","","1.57","","1.2","","7",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXYDEMETON-METHYL = 58702)","25,700","","0.49","","0.82","","1.7","","75",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","1,100","","0.09","","0.12","","1.4","","21",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)","200","","0.36","","0.42","","1.2","","1",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","","","0.02","","0.03","","1.2","","1",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","107,800","","","","","","","","99",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","85,200","","","","","","","","2",""
"SURVEY","1994","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","500","","1.06","","2.26","","2.1","","29",""
"SURVEY","1994","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","800","","","","","","","","37",""
"SURVEY","1994","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","","","0.4","","0.4","","1","","13",""
"SURVEY","1994","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","200","","","","","","","","27",""
"SURVEY","1994","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","200","","0.85","","0.86","","1","","24",""
"SURVEY","1994","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.5","","38",""
"SURVEY","1994","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","100","","1","","1.14","","1.1","","15",""
"SURVEY","1994","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)","200","","1.17","","1.17","","1","","21",""
"SURVEY","1994","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","","","0.04","","0.05","","1.2","","39",""
"SURVEY","1994","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","100","","0.09","","0.25","","2.6","","76",""
"SURVEY","1994","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","1,400","","","","","","","","96",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","1,600","","1","","2.36","","2.4","","42",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","700","","0.83","","1.22","","1.5","","37",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","2,400","","","","","","","","49",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","1,100","","","","","","","","59",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","700","","0.77","","0.77","","1","","57",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","2.8","","53",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","100","","0.67","","1.01","","1.5","","8",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","300","","0.63","","1.33","","2.1","","13",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","","","0.04","","0.11","","2.8","","15",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","300","","0.89","","1.55","","1.7","","10",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","200","","0.08","","0.23","","2.8","","43",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","2,300","","","","","","","","95",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","2,100","","","","","","","","15",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","200","","0.37","","0.37","","1","","20",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","2,600","","","","","","","","88",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","2,000","","0.72","","0.78","","1.1","","77",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.1","","26",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","500","","0.98","","1.15","","1.2","","14",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","3,000","","1.03","","1.24","","1.2","","73",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)","700","","0.93","","0.93","","1","","22",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","500","","0.8","","0.8","","1","","18",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","","","0.03","","0.03","","1","","31",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FONOFOS = 41701)","2,500","","1.86","","1.86","","1","","40",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXYDEMETON-METHYL = 58702)","600","","0.44","","0.53","","1.2","","34",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","200","","0.08","","0.11","","1.3","","57",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","9,000","","","","","","","","100",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)","500","","0.81","","1.08","","1.3","","14",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","500","","","","","","","","14",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","900","","1.44","","1.97","","1.4","","48",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","1,000","","","","","","","","84",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","900","","3.1","","3.1","","1","","29",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","1,700","","","","","","","","42",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","200","","0.49","","0.49","","1","","32",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.5","","71",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","200","","0.52","","0.53","","1","","38",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","100","","0.15","","0.23","","1.5","","61",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","1,100","","","","","","","","89",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","9,500","","1.07","","1.36","","1.3","","10",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","2,200","","0.42","","0.53","","1.3","","7",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","1,600","","0.19","","0.21","","1.1","","12",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","","","","","","","","","21",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","50,400","","2.91","","3.25","","1.1","","27",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1,100","","0.93","","0.93","","1","","2",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","100","","0.04","","0.04","","1","","3",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","","","","","","","","","44",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","5,500","","0.56","","0.58","","1","","16",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","6,200","","0.74","","0.8","","1.1","","13",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.6","","12",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","1,200","","1.05","","1.31","","1.2","","2",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","46,800","","0.86","","1.55","","1.8","","54",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","7,700","","0.51","","0.61","","1.2","","22",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","8,600","","0.45","","0.75","","1.7","","20",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)","16,600","","1","","1.01","","1","","29",""
