"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","CABBAGE, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","CABBAGE, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","3,100","","0.36","","0.66","","1.8","","33",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)","2,700","","1.61","","2.2","","1.3","","9",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","700","","0.04","","0.08","","2.1","","60",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","700","","0.06","","0.13","","2.1","","41",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","6,100","","0.74","","1.08","","1.4","","41",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXYDEMETON-METHYL = 58702)","6,200","","0.53","","0.98","","1.8","","45",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","400","","0.13","","0.17","","1.3","","16",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","","","0.007","","0.007","","1","","4",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","300","","0.06","","0.08","","1.3","","29",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIODICARB = 114501)","4,500","","0.82","","0.87","","1","","37",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","37,100","","","","","","","","89",""
"SURVEY","1998","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","28,400","","0.8","","3.99","","4.9","","94",""
"SURVEY","1998","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","2,900","","0.68","","2.26","","3.3","","17",""
"SURVEY","1998","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","39,500","","","","","","","","90",""
"SURVEY","1998","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","8,700","","","","","","","","74",""
"SURVEY","1998","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","1,500","","0.53","","0.53","","1","","37",""
"SURVEY","1998","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","4.9","","92",""
"SURVEY","1998","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","200","","0.03","","0.08","","2.7","","36",""
"SURVEY","1998","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","8,200","","0.4","","1.83","","4.5","","59",""
"SURVEY","1998","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","15,800","","","","","","","","99",""
"SURVEY","1998","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","11,400","","0.96","","2.38","","2.4","","56",""
"SURVEY","1998","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","28,500","","1.08","","6.88","","6.3","","49",""
"SURVEY","1998","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","41,100","","","","","","","","81",""
"SURVEY","1998","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","2,900","","","","","","","","45",""
"SURVEY","1998","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","1,200","","0.72","","0.72","","1","","19",""
"SURVEY","1998","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","4.1","","75",""
"SURVEY","1998","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","1,700","","0.63","","1.03","","1.6","","19",""
"SURVEY","1998","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","200","","0.03","","0.08","","2.9","","27",""
"SURVEY","1998","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","3,800","","","","","","","","91",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","100","","0.6","","0.74","","1.2","","9",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","1,800","","","","","","","","48",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)","900","","1.05","","1.05","","1","","40",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","2,300","","","","","","","","85",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","800","","0.61","","0.62","","1","","59",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","100","","0.26","","0.26","","1","","17",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","2.5","","12",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","600","","0.64","","1.85","","2.8","","17",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","600","","0.89","","1.5","","1.6","","20",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","","","0.52","","0.66","","1.2","","3",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","","","0.04","","0.08","","2.1","","12",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","100","","0.02","","0.08","","3.3","","34",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","300","","0.48","","1.31","","2.7","","11",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","200","","0.11","","0.41","","3.6","","25",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","3,800","","","","","","","","97",""
"SURVEY","1998","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","2,700","","1.16","","3.08","","2.6","","42",""
"SURVEY","1998","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","2,700","","","","","","","","44",""
"SURVEY","1998","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","3,700","","6.06","","6.06","","1","","29",""
"SURVEY","1998","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)","100","","0.94","","0.94","","1","","5",""
"SURVEY","1998","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","5,000","","","","","","","","47",""
"SURVEY","1998","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","4.9","","66",""
"SURVEY","1998","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","200","","0.61","","0.76","","1.2","","12",""
"SURVEY","1998","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","","","0.02","","0.04","","2.5","","4",""
"SURVEY","1998","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","100","","0.03","","0.07","","2.9","","51",""
"SURVEY","1998","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","2,300","","0.49","","2.16","","4.3","","52",""
"SURVEY","1998","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","400","","0.18","","0.75","","4.2","","25",""
"SURVEY","1998","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","100","","0.08","","0.14","","1.7","","32",""
"SURVEY","1998","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","3,900","","","","","","","","99",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","8,500","","1.51","","3.8","","2.5","","18",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","12,600","","","","","","","","21",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)","1,700","","1.1","","1.1","","1","","12",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","400","","1.16","","1.16","","1","","2",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","100","","0.34","","0.41","","1.2","","3",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","11,900","","","","","","","","91",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","9,300","","0.83","","0.83","","1","","89",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","1,700","","0.57","","0.82","","1.4","","16",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","2","","60",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","600","","1.1","","2.27","","2","","2",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","2,800","","0.98","","1.02","","1","","22",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","300","","0.68","","1.57","","2.3","","2",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","14,400","","0.54","","1.4","","2.6","","82",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","1,200","","0.77","","1.01","","1.3","","9",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","300","","0.04","","0.09","","2.2","","26",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","800","","0.03","","0.07","","2.2","","90",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","700","","0.98","","1.19","","1.2","","4",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","3,800","","0.28","","0.59","","2","","51",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","","","0.06","","0.08","","1.3","","3",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","27,600","","","","","","","","98",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","6,200","","1","","2.9","","2.9","","23",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","7,100","","","","","","","","26",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","1,000","","0.29","","0.3","","1","","35",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","7,100","","","","","","","","63",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","1,100","","0.7","","0.72","","1","","17",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","100","","0.35","","0.86","","2.4","","1",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","4.6","","77",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","1,300","","0.83","","1.9","","2.2","","8",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","300","","0.03","","0.07","","2.3","","42",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","200","","0.02","","0.07","","3.1","","25",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","1,400","","0.66","","0.85","","1.2","","18",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","4,900","","0.62","","1.12","","1.8","","48",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","300","","0.06","","0.17","","2.6","","20",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","100","","0.03","","0.04","","1.6","","14",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","11,100","","","","","","","","97",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","12,500","","0.96","","2.24","","2.3","","62",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","2,300","","1.11","","2.88","","2.5","","9",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","500","","0.12","","0.2","","1.6","","30",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","16,000","","","","","","","","70",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENSULIDE = 9801)","4,800","","2.83","","3","","1","","18",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","1,800","","1.75","","1.75","","1","","11",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","11,800","","","","","","","","83",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","4,600","","0.79","","0.8","","1","","63",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","3.8","","94",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","3,900","","1.42","","1.53","","1","","28",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)","1,400","","1.63","","1.63","","1","","10",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","2,200","","0.46","","0.81","","1.7","","30",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","200","","0.03","","0.1","","3","","20",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","300","","0.16","","0.22","","1.3","","15",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","100","","0.03","","0.05","","1.8","","28",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","1,300","","0.61","","0.66","","1","","22",""
