"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","RASPBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>VALUE</b>","RASPBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>CV (%)</b>"
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (MONOCARBAMIDE DIHYD. = 128961)","344,900","","102.26","","179.53","","1.7","","14",""
"SURVEY","1999","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","344,900","","","","","","","","14",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","200","","0.37","","0.44","","1.1","","9",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","36,200","","10.78","","10.78","","1","","82",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","8,200","","1.98","","2.48","","1.2","","80",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","700","","0.29","","0.32","","1.1","","54",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","500","","0.19","","0.21","","1.1","","54",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","1,000","","0.34","","0.36","","1","","65",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","53,600","","","","","","","","95",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","1,300","","0.87","","1.1","","1.2","","28",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","500","","1.23","","1.47","","1.2","","8",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","100","","1.61","","1.61","","1","","2",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","100","","0.14","","0.14","","1","","9",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","900","","0.23","","0.39","","1.7","","58",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","3,100","","1.44","","1.44","","1","","53",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","6,400","","","","","","","","85",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","","","0.09","","0.09","","1","","11",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.6","","16",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","1,700","","1.06","","1.06","","1","","38",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","4,800","","2.06","","2.26","","1","","52",""
"SURVEY","1999","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","9,800","","","","","","","","75",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","2,300","","0.49","","0.53","","1","","46",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","54,700","","8.84","","8.84","","1","","65",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","50,800","","1.37","","5.72","","4.1","","93",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","10,700","","2.09","","2.09","","1","","54",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","7,300","","0.32","","0.84","","2.6","","91",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","4,900","","0.22","","0.56","","2.6","","91",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","800","","0.4","","0.4","","1","","21",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","135,600","","","","","","","","96",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","2,000","","0.62","","0.62","","1","","34",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","600","","1.04","","1.04","","1","","6",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","2,600","","1.08","","1.08","","1","","25",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","800","","0.1","","0.1","","1","","79",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","2,700","","0.31","","0.34","","1.1","","82",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","2,800","","0.61","","0.61","","1","","48",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","11,700","","","","","","","","93",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","700","","0.1","","0.1","","1","","74",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","2.3","","54",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","11,900","","1.01","","1.81","","1.8","","69",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","3,400","","1.04","","1.04","","1","","34",""
"SURVEY","1999","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","19,200","","","","","","","","87",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","5,800","","0.47","","0.79","","1.7","","55",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","94,600","","9.94","","10.4","","1","","69",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","51,000","","1.21","","5.25","","4.3","","74",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","2,000","","0.88","","1.36","","1.5","","11",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","3,200","","2.24","","3.16","","1.4","","8",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FERBAM = 34801)","9,600","","1.24","","1.54","","1.2","","47",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","1,300","","3.72","","3.72","","1","","3",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","5,900","","0.62","","0.82","","1.3","","55",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","6,200","","0.72","","0.84","","1.2","","56",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","2,000","","9.76","","11.68","","1.2","","1",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","189,100","","","","","","","","95",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (VINCLOZOLIN = 113201)","7,600","","0.55","","1.25","","2.3","","46",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICHLOBENIL = 27401)","600","","1.3","","1.3","","1","","4",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","3,900","","1.11","","1.11","","1","","26",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","2,300","","1.72","","1.9","","1.1","","9",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","900","","1.34","","1.34","","1","","5",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","7,200","","1.26","","1.28","","1","","42",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","700","","0.1","","0.1","","1","","54",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","3,900","","0.36","","0.41","","1.1","","73",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PRONAMIDE = 101701)","800","","2.12","","2.12","","1","","3",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","100","","0.21","","0.21","","1","","5",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","5,700","","0.85","","0.91","","1.1","","48",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","26,500","","","","","","","","90",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","300","","0.48","","0.48","","1","","5",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","800","","0.1","","0.1","","1","","60",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.9","","43",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","11,600","","1.18","","1.58","","1.3","","55",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","200","","0.06","","0.06","","1","","24",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENAMIPHOS = 100601)","4,200","","2.84","","2.91","","1","","11",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)","3,800","","0.99","","0.99","","1","","29",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","6,800","","1.3","","1.36","","1","","38",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)","18,300","","12.02","","12.08","","1","","11",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","46,400","","","","","","","","90",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (MONOCARBAMIDE DIHYD. = 128961)","85,200","","120.23","","128.41","","1.1","","5",""
"SURVEY","1997","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","85,200","","","","","","","","5",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","400","","0.34","","0.54","","1.6","","17",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","39,500","","11.27","","12.56","","1.1","","67",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","4,500","","1.89","","2.66","","1.4","","36",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FERBAM = 34801)","1,400","","1.32","","1.32","","1","","22",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","1,300","","3.72","","3.72","","1","","7",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","1,200","","0.69","","1.02","","1.5","","26",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","3,800","","1.03","","1.17","","1.1","","68",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","54,900","","","","","","","","92",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (VINCLOZOLIN = 113201)","800","","0.69","","0.73","","1.1","","25",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","1,400","","1.51","","1.51","","1","","19",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","500","","1.43","","1.43","","1","","8",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","700","","2.06","","2.1","","1","","7",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","100","","0.08","","0.08","","1","","18",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","1,300","","0.49","","0.53","","1.1","","51",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","100","","0.24","","0.24","","1","","6",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","2,600","","1.58","","1.65","","1","","33",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","8,700","","","","","","","","79",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","100","","0.09","","0.09","","1","","22",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1","","22",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","1,300","","1.62","","1.62","","1","","17",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","2,800","","1.87","","2.1","","1.1","","28",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","22,100","","","","","","","","78",""
"SURVEY","1997","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","62,300","","","","","","","","11",""
"SURVEY","1997","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","5,300","","0.49","","0.83","","1.7","","76",""
"SURVEY","1997","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","55,100","","9.16","","9.26","","1","","70",""
"SURVEY","1997","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","46,400","","1.17","","5.8","","5","","94",""
