"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","SPINACH, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","SPINACH, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","1996","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","200","","0.34","","0.36","","1.1","","19",""
"SURVEY","1996","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","400","","0.17","","0.42","","2.5","","32",""
"SURVEY","1996","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","1,300","","","","","","","","55",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","400","","0.83","","0.83","","1","","5",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","500","","0.5","","0.52","","1.1","","7",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","1,200","","1.95","","2.32","","1.2","","5",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","3,000","","1.53","","1.97","","1.3","","14",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","2,400","","0.68","","0.7","","1","","33",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","7,700","","","","","","","","46",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CYCLOATE = 41301)","5,400","","2.01","","2.38","","1.2","","20",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIETHATYL ETHYL = 279500)","7,300","","2.46","","2.7","","1.1","","26",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","15,500","","","","","","","","52",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","2","","21",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","4,200","","1.05","","1.63","","1.6","","24",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","100","","0.25","","0.26","","1","","4",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","100","","0.49","","0.74","","1.5","","1",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","1,400","","1.79","","1.79","","1","","7",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","1,400","","0.58","","0.82","","1.4","","18",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MEVINPHOS = 15801)","700","","0.57","","0.59","","1","","10",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","1,200","","0.13","","0.29","","2.1","","41",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)","300","","0.26","","0.3","","1.2","","11",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","","","0.02","","0.02","","1.5","","16",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ROTENONE = 71003)","","","0.01","","0.01","","1.4","","9",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","11,100","","","","","","","","75",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","100","","0.32","","0.32","","1","","8",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","1,100","","1.97","","2.3","","1.2","","8",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","3,000","","1.53","","1.97","","1.3","","26",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","1,300","","0.81","","0.83","","1","","28",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","5,600","","","","","","","","45",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CYCLOATE = 41301)","700","","1.82","","1.82","","1","","7",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIETHATYL ETHYL = 279500)","4,500","","2.89","","2.91","","1","","27",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","5,300","","","","","","","","35",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.1","","7",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","3,100","","1.07","","1.59","","1.5","","33",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","100","","0.25","","0.26","","1","","7",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","1,400","","1.79","","1.79","","1","","13",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","700","","0.7","","1.35","","1.9","","9",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MEVINPHOS = 15801)","500","","0.56","","0.57","","1","","16",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","900","","0.15","","0.31","","2.2","","48",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)","300","","0.26","","0.3","","1.2","","20",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","","","0.02","","0.02","","1.5","","29",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ROTENONE = 71003)","","","0.01","","0.01","","1.4","","16",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","8,600","","","","","","","","89",""
"SURVEY","1994","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","200","","0.79","","0.87","","1.1","","12",""
"SURVEY","1994","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","100","","1.75","","2.52","","1.4","","2",""
"SURVEY","1994","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","500","","0.62","","0.63","","1","","32",""
"SURVEY","1994","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","1,000","","","","","","","","47",""
"SURVEY","1994","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CYCLOATE = 41301)","1,000","","1.04","","1.04","","1","","43",""
"SURVEY","1994","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIETHATYL ETHYL = 279500)","1,500","","1.72","","1.72","","1","","39",""
"SURVEY","1994","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","2,700","","","","","","","","79",""
"SURVEY","1994","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.6","","2",""
"SURVEY","1994","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","100","","0.51","","1.55","","3","","2",""
"SURVEY","1994","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","100","","0.72","","0.8","","1.1","","8",""
"SURVEY","1994","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","100","","0.15","","0.22","","1.5","","16",""
"SURVEY","1994","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","400","","","","","","","","26",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","400","","0.79","","0.79","","1","","17",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","600","","0.46","","0.49","","1.1","","48",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","1,100","","","","","","","","48",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CYCLOATE = 41301)","3,600","","2.91","","4.6","","1.6","","30",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIETHATYL ETHYL = 279500)","1,300","","1.85","","3.82","","2.1","","13",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","7,500","","","","","","","","65",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","2.4","","69",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","1,100","","1.05","","1.89","","1.8","","22",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","600","","0.43","","0.48","","1.1","","48",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MEVINPHOS = 15801)","100","","0.81","","1.21","","1.5","","3",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","200","","0.09","","0.19","","2.2","","46",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","2,200","","","","","","","","87",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","900","","0.44","","0.75","","1.7","","9",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","4,400","","1.97","","2","","1","","16",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","5,000","","1.28","","1.56","","1.2","","23",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","3,900","","0.72","","0.82","","1.1","","34",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","","","","","","","","","63",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CYCLOATE = 41301)","9,200","","2.48","","2.48","","1","","26",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIETHATYL ETHYL = 279500)","11,000","","2.19","","2.19","","1","","36",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","","","","","","","","","57",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.5","","13",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","2,800","","0.93","","1.03","","1.1","","19",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","2,700","","1.91","","1.91","","1","","10",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","3,100","","0.67","","0.97","","1.4","","22",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MEVINPHOS = 15801)","1,700","","0.58","","0.66","","1.1","","18",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","1,200","","0.13","","0.21","","1.7","","42",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)","300","","0.25","","0.28","","1.1","","7",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","","","0.01","","0.01","","1.2","","7",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ROTENONE = 71003)","","","0.01","","0.01","","1","","6",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","","","","","","","","","73",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","","","","","","","","","5",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","4,400","","1.97","","2","","1","","28",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","5,000","","1.28","","1.56","","1.2","","40",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","2,400","","0.91","","0.95","","1","","32",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","","","","","","","","","70",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIETHATYL ETHYL = 279500)","4,100","","2.49","","2.49","","1","","20",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","","","","","","","","","44",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.2","","11",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","1,500","","0.96","","1.11","","1.2","","17",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","2,500","","1.94","","1.94","","1","","16",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","1,400","","0.8","","0.81","","1","","21",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MEVINPHOS = 15801)","1,700","","0.58","","0.66","","1.1","","31",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","1,100","","0.14","","0.24","","1.7","","59",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)","300","","0.25","","0.28","","1.1","","13",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","","","0.01","","0.01","","1.2","","13",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ROTENONE = 71003)","","","0.01","","0.01","","1","","11",""
"SURVEY","1992","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","","","","","","","","","94",""
"SURVEY","1992","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","1,200","","0.59","","0.85","","1.4","","62",""
"SURVEY","1992","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","","","","","","","","","78",""
